0	1	1.09047006845074	2.45751730025072
0	2	0.797208476648694	1.48614043649689
0	3	0.789415048843177	1.36556656843307
0	4	0.706040035373863	1.29480802919854
0	5	0.665821645997706	1.20579911509238
0	6	0.794798136307627	1.39015919976264
0	7	0.712069157265021	1.37819868162803
0	8	0.768380344192897	1.39934644925662
0	9	0.836598118813494	1.58177636304056
0	10	0.809744211942931	1.52329500683225
0	11	0.792040058543352	1.5120557983451
0	12	0.536723433992117	1.09280980144708
0	13	0.561240182071444	1.15919146899552
0	14	0.760758173172995	1.43737554530981
0	15	0.711869195898038	1.30926333313632
0	16	0.787610950064074	1.43660206984142
0	17	0.809266831364972	1.44940544818848
0	18	0.812804189440614	1.54043179565861
0	19	0.855701971307088	1.50977642551305
0	20	0.806560786310487	1.45814532767816
0	21	0.77322228416281	1.55482721603708
0	22	0.777858749300938	1.51619729734242
0	23	0.725682368488612	1.36852903552614
0	24	0.790583325231719	1.4746950841275
0	25	0.775915845086941	1.53396437369754
0	26	0.843152961574131	1.74330013660737
0	27	0.848117118973976	1.66250954486676
0	28	0.728658464696795	1.41700266469031
0	29	0.755202246829353	1.36025498305323
0	30	0.733419672010219	1.34354280715165
0	31	0.74323727212008	1.31162651058685
0	32	0.721734194144755	1.24873732395415
0	33	0.796913078605315	1.41715528103418
0	34	0.757218718149952	1.34908922388751
0	35	0.743072218704632	1.39528662746551
0	36	0.721013660992548	1.30083905561081
0	37	0.736721232083998	1.35935884099246
0	38	0.718229518178412	1.32880841222432
0	39	0.720128995401676	1.27663235160403
0	40	0.769904283654764	1.47787144356601
0	41	0.788248365670947	1.59150318473571
1	2	0.807245188468327	1.47945606942759
1	3	0.821145495027819	1.49899456246673
1	4	0.715548543912412	1.37541174203489
1	5	0.711959381209161	1.31328273248971
1	6	0.777065473333791	1.44198395402161
1	7	0.697367981306127	1.44741953757203
1	8	0.805577044213955	1.44822047557198
1	9	0.788568235248846	1.43075670702834
1	10	0.834099820206152	1.66999484201741
1	11	0.859898999454671	1.64749524578273
1	12	0.568040345531788	1.22337378411416
1	13	0.583100519281572	1.26534303219736
1	14	0.782406530797918	1.54645422526098
1	15	0.703599503674343	1.38760740874757
1	16	0.794549331894097	1.43370834941768
1	17	0.803234351246214	1.51470391839667
1	18	0.879380045516341	1.65576180607691
1	19	0.832232366635356	1.52743025290147
1	20	0.80030787292765	1.55568055664364
1	21	0.79159963260497	1.6588576390967
1	22	0.765394330250352	1.48200893694615
1	23	0.725080010827832	1.33972886328815
1	24	0.754019580171226	1.45497666415384
1	25	0.73943010288337	1.48055218368623
1	26	0.855677236235983	1.76338963441035
1	27	0.832913341026353	1.66779756437932
